feature_id,cosine,feature_desc
RXNORM:1421450,-0.00212336,brimonidine/brinzolamide
ShortName:Microalbumin Urine Rand~REFERENCE,-0.002124315,ShortName:Microalbumin Urine Rand~REFERENCE
Phecode:368.4,-0.002127932,Visual field defects
CCS:186,-0.002134054,Lower gastrointestinal X-ray
RXNORM:2167673,-0.0021412,botulinum toxin type b
LOINC:6098-8,-0.002150152,LOINC:DOG DANDER AB.IGE
RXNORM:690306,-0.002151043,cyanocobalamin/folic acid/iron
Phecode:394,-0.002155034,Rheumatic disease of the heart valves
LOINC:48378-4,-0.002155993,LOINC:IMMUNOGLOBULIN LIGHT CHAINS.KAPPA.FREE/IMMUNOGLOBULIN LIGHT CHAINS.LAMBDA.FREE
Phecode:738,-0.002158711,Other acquired musculoskeletal deformity
RXNORM:12574,-0.002167441,gemcitabine
RXNORM:4511,-0.002173871,folic acid
RXNORM:32680,-0.002192233,oxychlorosene
RXNORM:20607,-0.002195574,cetaphil
RXNORM:60307,-0.00219629,entacapone
Phecode:440.22,-0.002200096,Atherosclerosis of native arteries of the extremities with intermittent claudication
Phecode:985,-0.002201065,Toxic effect of other metals
RXNORM:709699,-0.002207244,dressing
Phecode:796,-0.002210564,Elevated prostate specific antigen [PSA]
RXNORM:8745,-0.002211283,promethazine
Phecode:715.2,-0.002215054,Ankylosing spondylitis
RXNORM:121191,-0.002226652,rituximab
RXNORM:729596,-0.00223504,methoxy polyethylene glycol-epoetin beta
RXNORM:1939328,-0.002237123,sofosbuvir/velpatasvir/voxilaprevir
Phecode:184,-0.002249177,Cancer of other female genital organs
Phecode:327.5,-0.002256006,Parasomnia
RXNORM:235662,-0.002260657,transparent dressing
LOINC:5815-6,-0.002263762,LOINC:TYROSINE CRYSTALS
RXNORM:324072,-0.002265644,dimethicone
RXNORM:712062,-0.002280547,barrier
RXNORM:6984,-0.002281258,minoxidil
Phecode:769,-0.002294843,Nonallopathic lesions NEC
Phecode:772,-0.002300105,Symptoms of the muscles
RXNORM:10237,-0.002302828,sulindac
Phecode:711.1,-0.002304263,Pyogenic arthritis
RXNORM:318341,-0.002319348,cetuximab
Phecode:524.3,-0.002333475,Anomalies of tooth position/malocclusion
Phecode:727.6,-0.002334474,"Rupture of tendon, nontraumatic"
Phecode:164,-0.002335112,Cancer of intrathoracic organs
Phecode:782.6,-0.002336148,Pallor and flushing
Phecode:528.41,-0.002336198,Cyst of the salivary gland
RXNORM:692986,-0.002338374,estrogens/methyltestosterone
LOINC:30167-1,-0.002340025,LOINC:HUMAN PAPILLOMA VIRUS 16+18+31+33+35+39+45+51+52+56+58+59+68 DNA
Phecode:217.1,-0.002345353,"Nevus, non-neoplastic"
Phecode:701.4,-0.002349044,Keloid scar
CCS:168,-0.002374464,"Incision and drainage, skin and subcutaneous tissue"
Phecode:526.1,-0.002374622,Cysts of the jaws
RXNORM:324042,-0.002377105,hydrochlorothiazide/spironolactone
Phecode:740.1,-0.002392158,Osteoarthritis; localized
Phecode:613,-0.002406675,Other nonmalignant breast conditions
RXNORM:692794,-0.002414432,gramicidin/neomycin/polymyxin b
Phecode:371,-0.002437961,Inflammation of the eye
LOINC:3243-3,-0.002456559,LOINC:COAGULATION THROMBIN INDUCED
RXNORM:253337,-0.00245749,bevacizumab
RXNORM:8356,-0.002477515,piroxicam
RXNORM:83367,-0.002480267,atorvastatin
CCS:161,-0.002481266,Other OR therapeutic procedures on bone
LOINC:2465-3,-0.002489732,LOINC:IGG
Phecode:592.13,-0.002492463,Chronic interstitial cystitis
Phecode:733.6,-0.002499882,Costochondritis
LOINC:13327-2,-0.002515975,LOINC:PARAINFLUENZA VIRUS AG
LOINC:33804-6,-0.002517518,LOINC:ERYTHROCYTE CASTS
RXNORM:4440,-0.002518556,flavoxate
Phecode:228.1,-0.002521727,Hemangioma of skin and subcutaneous tissue
RXNORM:261435,-0.002538634,ferric na gluconate
LOINC:33647-9,-0.002538662,LOINC:PROTEIN.MONOCLONAL/PROTEIN.TOTAL
LOINC:61422-2,-0.002578913,LOINC:NORHYDROCODONE
Phecode:724.2,-0.002602484,Disorders of coccyx
RXNORM:692119,-0.00260403,"dressing,copa"
Phecode:498,-0.002617682,Acute bronchospasm
RXNORM:693322,-0.002617893,electrode
Phecode:227.2,-0.002622249,Benign neoplasm of parathyroid gland
CCS:83,-0.002626262,Biopsy of liver
Phecode:671,-0.002626448,Venous/cerebrovascular complications embolism in pregnancy and the puerperium
Phecode:370.3,-0.002626615,Keratoconjunctivitis
RXNORM:3648,-0.002629263,droperidol
RXNORM:709271,-0.002630526,certolizumab
Phecode:755.6,-0.002631614,"Other congenital anomalies of lower limb, including pelvic girdle"
Phecode:362.23,-0.002637019,Cystoid macular degeneration of retina
RXNORM:41493,-0.002642981,meloxicam
RXNORM:6472,-0.002657424,lovastatin
Phecode:255.11,-0.002662616,Cushing's syndrome
Phecode:977,-0.002672776,Personal history of allergy to medicinal agents
CCS:166,-0.002673184,"Lumpectomy, quadrantectomy of breast"
Phecode:172.22,-0.002679619,Squamous cell carcinoma
Phecode:575.8,-0.002681856,Other disorders of biliary tract
RXNORM:691366,-0.002699452,castor oil/peruvian balsam/trypsin
Phecode:713,-0.002707352,Arthropathy associated with other disorders classified elsewhere
Phecode:613.9,-0.002712349,Breast disorder NOS
LOINC:22459-2,-0.002722122,LOINC:REAGIN AB
RXNORM:82039,-0.00272785,lubricant
Phecode:588,-0.002729474,Disorders resulting from impaired renal function
RXNORM:221400,-0.002731448,adhesive remover
RXNORM:692985,-0.002751428,estrogens/medroxyprogesterone
RXNORM:37801,-0.002754314,terbinafine
Phecode:305.2,-0.002758355,Eating disorder
RXNORM:360364,-0.002761669,clozapine (mylan)
RXNORM:82110,-0.002771102,tramadol hcl
LOINC:3051-0,-0.002779746,LOINC:TRIIODOTHYRONINE.FREE
RXNORM:1000241,-0.002781346,norske
Phecode:371.1,-0.002783116,"Uveitis, noninfectious or NOS"
Phecode:292.1,-0.002788958,Aphasia/speech disturbance
RXNORM:75635,-0.002798774,eptifibatide
Phecode:527,-0.002799161,Diseases of the salivary glands
Phecode:374.6,-0.002808665,Dermatochalasis
RXNORM:689266,-0.002812461,cellulose/talc
RXNORM:72143,-0.002822252,raloxifene
LOINC:8116-6,-0.00282599,LOINC:CELLS.CD19
Phecode:380,-0.002844574,Disorders of external ear
RXNORM:337525,-0.002847758,erlotinib
RXNORM:4832,-0.002849702,glucagon
Phecode:175,-0.002853941,Acquired absence of breast
LOINC:5196-1,-0.002859692,LOINC:HEPATITIS B VIRUS SURFACE AG
Phecode:716.1,-0.002862819,Unspecified polyarthropathy or polyarthritis
LOINC:36916-5,-0.002863793,LOINC:IMMUNOGLOBULIN LIGHT CHAINS.KAPPA.FREE
RXNORM:797752,-0.002864027,hepatitis b
LOINC:2283-0,-0.002865187,LOINC:FOLATE
Phecode:751.11,-0.002868982,Congenital anomalies of female genital organs
Phecode:971,-0.002869294,Poisoning by drugs primarily affecting the autonomic nervous system
Phecode:519.9,-0.002872818,Symptoms involving respiratory system and other chest symptoms
Phecode:536.3,-0.002873541,Gastroparesis
LOINC:61373-7,-0.00287746,LOINC:HUMAN PAPILLOMA VIRUS 18 DNA
Phecode:184.2,-0.002883485,"Cancer of other female genital organs, excluding uterus and ovary"
Phecode:201,-0.002885172,Hodgkin's disease
RXNORM:693231,-0.002890661,stomahesive wafer
CCS:22,-0.002897489,Tympanoplasty
Phecode:681.6,-0.002899329,"Cellulitis and abscess of foot, toe"
Phecode:264.2,-0.002905173,Failure to thrive (childhood)
Phecode:130.1,-0.002908148,Lyme disease
CCS:131,-0.002924048,"Other non-OR therapeutic procedures, female organs"
RXNORM:11516,-0.002937623,doxercalciferol
RXNORM:2101,-0.002938012,carisoprodol
LOINC:3436-3,-0.002944638,LOINC:CARBOXY TETRAHYDROCANNABINOL
Phecode:840.2,-0.002952763,Rotator cuff (capsule) sprain
Phecode:658,-0.002952859,Maternal complication of pregnancy affecting fetus or newborn
Phecode:522.5,-0.002954847,Periapical abscess
ShortName:Barbiturates,-0.002958414,Barbiturates
LOINC:19141-1,-0.002960798,LOINC:PROPOXYPHENE
RXNORM:64349,-0.002969969,urinal
Phecode:965,-0.00297738,"Poisoning by analgesics, antipyretics, and antirheumatics"
LOINC:3050-2,-0.002979506,LOINC:TRIIODOTHYRONINE RESIN UPTAKE (T3RU)
Phecode:395.6,-0.002979782,Heart valve replaced
Phecode:727.4,-0.00299234,"Ganglion and cyst of synovium, tendon, and bursa"
RXNORM:5880,-0.002995905,interferon alfa-2b
RXNORM:6809,-0.00299663,metformin
Phecode:250.14,-0.003013077,Type 1 diabetes with neurological manifestations
Phecode:728.2,-0.003018193,Laxity of ligament or hypermobility syndrome
RXNORM:196318,-0.003021491,biafine
RXNORM:750955,-0.003034589,"dressing,acticoat"
Phecode:958,-0.003046949,Certain early complications of trauma or procedure
RXNORM:1424888,-0.003047147,fluticasone/vilanterol
Phecode:380.4,-0.003051003,Impacted cerumen
RXNORM:4719,-0.003056576,gemfibrozil
RXNORM:797195,-0.00306167,fesoterodine
LOINC:5807-3,-0.003066039,LOINC:ERYTHROCYTE CASTS
Phecode:721.1,-0.00308145,Spondylosis without myelopathy
RXNORM:1249116,-0.003081504,calamine/menthol/petrolatum/zinc oxide
Phecode:557,-0.003092555,Intestinal malabsorption (non-celiac)
Phecode:550.6,-0.003120569,Incisional hernia
Phecode:870.3,-0.003121059,Other open wound of head and face
Phecode:526.41,-0.003135421,"Temporomandibular joint disorder, unspecified"
RXNORM:42347,-0.003135946,bupropion
RXNORM:8183,-0.00314719,phenytoin
CCS:153,-0.003151073,"Hip replacement, total and partial"
RXNORM:7716,-0.003152652,orphenadrine citrate
RXNORM:733,-0.003158348,ampicillin
RXNORM:214558,-0.003158691,ethinyl estradiol/levonorgestrel
Phecode:743,-0.003163686,"Osteoporosis, osteopenia and pathological fracture"
LOINC:33944-0,-0.003165586,LOINC:IMMUNOGLOBULIN LIGHT CHAINS.LAMBDA.FREE
ShortName:Cannabinoid,-0.003169609,Cannabinoid
RXNORM:10633,-0.003176875,tolazamide
Phecode:710.12,-0.003189214,Chronic osteomyelitis
Phecode:374.2,-0.00319443,Lagophthalmos
RXNORM:594040,-0.003203484,atropine/diphenoxylate
Phecode:726.4,-0.003204981,Calcaneal spur; Exostosis NOS
CCS:19,-0.003205148,"Other therapeutic procedures on eyelids, conjunctiva, cornea"
Phecode:364.4,-0.003206745,Corneal degenerations
Phecode:949,-0.003212284,"Allergies, other"
Phecode:394.3,-0.003216452,Aortic valve disease
RXNORM:3255,-0.003219654,desoximetasone
Phecode:303.1,-0.003235941,Dissociative disorder
Phecode:751.2,-0.003237851,Congenital anomalies of urinary system
RXNORM:692054,-0.003238132,"bag,urine"
RXNORM:6218,-0.003241981,lactulose
RXNORM:59763,-0.003257568,stavudine (d4t)
Phecode:420.22,-0.003268331,Chronic pericarditis
Phecode:360,-0.003270107,Disorders of the globe
Phecode:324.1,-0.003274779,Jakob-Creutzfeldt disease
RXNORM:191831,-0.003278186,infliximab
Phecode:302.1,-0.003281393,Decreased libido
CCS:5,-0.003286275,Insertion of catheter or spinal stimulator and injection into spinal canal
RXNORM:6227,-0.003292084,lanolin
LOINC:25162-9,-0.003302429,LOINC:HYALINE CASTS
RXNORM:1819,-0.003338883,buprenorphine
RXNORM:490723,-0.003339734,unna boot
Phecode:750.1,-0.003354781,Upper gastrointestinal congenital anomalies
Phecode:1000,-0.003361377,Burns
Phecode:327.6,-0.003374903,Circadian rhythm sleep disorder
RXNORM:430,-0.003381531,albendazole
RXNORM:4100,-0.003383337,estrogens
RXNORM:41127,-0.003403185,fluvastatin
Phecode:300.13,-0.003406165,Phobia
RXNORM:91311,-0.003420358,diflorasone
CCS:173,-0.003420477,Other diagnostic procedures on skin and subcutaneous tissue
LOINC:3773-9,-0.003425326,LOINC:METHADONE
LOINC:49891-5,-0.003431195,LOINC:HUMAN PAPILLOMA VIRUS DNA
Phecode:395.1,-0.00343331,Nonrheumatic mitral valve disorders
RXNORM:7779,-0.003435716,oxandrolone
CCS:144,-0.00343744,"Treatment, facial fracture or dislocation"
Phecode:907,-0.003439423,Injuries to the nervous system
RXNORM:3322,-0.003446618,diazepam
Phecode:227.3,-0.003447849,Benign neoplasm of pituitary gland and craniopharyngeal duct (pouch)
Phecode:386.1,-0.003464082,Meniere's disease
Phecode:729.1,-0.003468154,"Rheumatism, unspecified and fibrositis"
RXNORM:214159,-0.003495009,aspirin/butalbital/caffeine
Phecode:560.3,-0.003502756,Peritoneal or intestinal adhesions
Phecode:624,-0.003509323,Symptoms involving female genital tract
LOINC:16228-9,-0.003519744,LOINC:NORDIAZEPAM
RXNORM:1046801,-0.003524313,basis
RXNORM:693380,-0.003525774,inspirease
Phecode:727.5,-0.003530346,Rupture of synovium
RXNORM:1406,-0.003534414,benzoin
Phecode:1009,-0.00353692,"Injury, NOS"
CCS:208,-0.003543667,Radioisotope pulmonary scan
RXNORM:47610,-0.003544925,calcium alginate
Phecode:850,-0.003552518,Hemorrhage or hematoma complicating a procedure
RXNORM:4496,-0.003553754,fluphenazine
Phecode:597.1,-0.003560627,Urethral stricture (not specified as infectious)
Phecode:528.4,-0.003563584,Cysts of oral soft tissues
LOINC:5813-1,-0.003571728,LOINC:TRICHOMONAS VAGINALIS
Phecode:525,-0.003576421,Other diseases of the teeth and supporting structures
Phecode:626.2,-0.003597346,Dysmenorrhea
Phecode:362.3,-0.00360471,Other nondiabetic retinopathy
Phecode:500.2,-0.003623994,Pneumoconiosis
Phecode:741.6,-0.003631772,Villonodular synovitis
Phecode:701.5,-0.003632555,Abnormal granulation tissue
Phecode:1006,-0.00363264,Crushing injury
Phecode:625,-0.003633693,Pain and other symptoms associated with female genital organs
Phecode:618.5,-0.003636423,Prolapse of vaginal vault after hysterectomy
RXNORM:2597,-0.003636591,clomipramine
RXNORM:32385,-0.003653517,olsalazine
RXNORM:1514,-0.003661921,betamethasone
RXNORM:700810,-0.003664093,lisdexamfetamine
Phecode:736.2,-0.003674013,Acquired deformities of finger
RXNORM:10803,-0.003676849,trifluridine
Phecode:258,-0.003694657,Iatrogenic endocrine disorders
Phecode:323.8,-0.003696584,"Encephalitis, non-infectious"
Phecode:364.1,-0.003697897,Corneal opacity
Phecode:596.5,-0.003703811,Functional disorders of bladder
Phecode:195.1,-0.003715684,"Malignant neoplasm, other"
Phecode:389.5,-0.003727592,Disorders of acoustic nerve
RXNORM:690740,-0.003731655,sulfacetamide/sulfur
Phecode:315.2,-0.003754323,Speech and language disorder
Phecode:229.1,-0.003763226,Benign neoplasm of lymph nodes
LOINC:20469-3,-0.003771557,LOINC:ACETONE
LOINC:64084-7,-0.003774373,LOINC:MYCOBACTERIUM TUBERCULOSIS STIMULATED GAMMA INTERFERON RELEASE BY CD4+ T-CELLS
LOINC:5802-4,-0.003797985,LOINC:NITRITE
Phecode:819,-0.003802264,Skull and face fracture and other intercranial injury
CCS:220,-0.003804143,Ophthalmologic and otologic diagnosis and treatment
RXNORM:1591942,-0.003804339,ledipasvir/sofosbuvir
RXNORM:789568,-0.003807927,unna flex
ShortName:Phosphatase Alkaline Liver,-0.003813254,ShortName:Phosphatase Alkaline Liver
Phecode:610,-0.003814074,Benign mammary dysplasias
Phecode:686.3,-0.00381754,Pilonidal cyst
Phecode:622,-0.003818554,Polyp of female genital organs
RXNORM:2046287,-0.003828563,refresh pm
Phecode:938,-0.003828915,Dermatitis due to solar radiation
RXNORM:39952,-0.003842228,pyrithione zinc
RXNORM:6876,-0.003849866,methyldopa
RXNORM:62590,-0.003855786,"belt,ostomy"
Phecode:716.8,-0.003859282,Palindromic rheumatism
LOINC:2164-2,-0.003887123,LOINC:CREATININE RENAL CLEARANCE
RXNORM:7781,-0.003887213,oxazepam
RXNORM:31565,-0.003889283,nefazodone
LOINC:21667-1,-0.003891494,LOINC:F5 GENE TARGETED MUTATION ANALYSIS
Phecode:527.7,-0.003903712,Disturbance of salivary secretion
RXNORM:857974,-0.003910696,saxagliptin
Phecode:612,-0.003926416,"Breast conditions, congenital or relating to hormones"
Phecode:564,-0.003927136,Functional digestive disorders
Phecode:443,-0.003928374,Peripheral vascular disease
RXNORM:689325,-0.003949346,gentamicin/prednisolone
Phecode:735.21,-0.003954363,Hammer toe (acquired)
Phecode:939.1,-0.003956386,Contact and allergic dermatitis of eyelid
Phecode:333.8,-0.003956499,Other degenerative diseases of the basal ganglia
Phecode:709.7,-0.003959991,Unspecified diffuse connective tissue disease
CCS:20,-0.003965229,Other intraocular therapeutic procedures
RXNORM:18603,-0.003968716,azelastine
Phecode:223,-0.003969893,Benign neoplasm of kidney and other urinary organs
Phecode:379.51,-0.003976883,Pigmentary iris degeneration
RXNORM:6904,-0.003977782,methyltestosterone
Phecode:618.1,-0.003978535,Prolapse of vaginal walls
Phecode:580.2,-0.003998558,Nephrotic syndrome without mention of glomerulonephritis
RXNORM:214559,-0.004001016,ethinyl estradiol/norgestimate
LOINC:22322-2,-0.004005521,LOINC:HEPATITIS B VIRUS SURFACE AB
RXNORM:819300,-0.004015303,golimumab
Phecode:752,-0.004033825,Nervous system congenital anomalies
Phecode:371.2,-0.00404448,"Conjunctivitis, noninfectious"
RXNORM:691395,-0.004046872,eucalyptus oil/menthol
RXNORM:692199,-0.004063583,"syringe,toomey"
LOINC:11006-4,-0.004082045,LOINC:BORRELIA BURGDORFERI AB
RXNORM:17384,-0.004087676,aluminum hydroxide/magnesium carbonate
LOINC:22330-5,-0.004094784,LOINC:HEPATITIS D VIRUS AB
RXNORM:691353,-0.004104501,carrington gel
RXNORM:473387,-0.004113603,ferumoxytol
Phecode:858,-0.004148275,Complication of internal orthopedic device
RXNORM:7278,-0.004149488,nebulizer
LOINC:5774-5,-0.004150156,LOINC:CALCIUM OXALATE CRYSTALS
Phecode:747.1,-0.00415703,Cardiac congenital anomalies
Phecode:741.1,-0.004168131,Ankylosis of joint
RXNORM:28439,-0.004175153,lamotrigine
ShortName:Total Iron Binding Capacity,-0.00417606,ShortName:Total Iron Binding Capacity
Phecode:1012,-0.004186296,Late effect
Phecode:840.1,-0.004193516,Muscle/tendon sprain
LOINC:13951-9,-0.004194624,LOINC:HEPATITIS A VIRUS AB
Phecode:371.3,-0.004200288,Inflammation of eyelids
Phecode:270.1,-0.004211274,Disturbances of amino-acid transport
Phecode:529,-0.004213618,Diseases and other conditions of the tongue
Phecode:218,-0.004220085,Benign neoplasm of uterus
RXNORM:67109,-0.00422681,dalteparin
Phecode:362.22,-0.004236456,"Macular degeneration, wet"
RXNORM:166283,-0.004246335,lidocaine/prilocaine
RXNORM:465397,-0.004248928,ciprofloxacin/dexamethasone
Phecode:070.3,-0.004249856,Viral hepatitis C
RXNORM:72965,-0.004252992,letrozole
Phecode:256,-0.004259312,Ovarian dysfunction
RXNORM:692196,-0.004265458,suction set
LOINC:55465-9,-0.00427631,LOINC:INFLUENZA VIRUS A H1 2009 PANDEMIC RNA
CCS:70,-0.004292465,"Upper gastrointestinal endoscopy, biopsy"
LOINC:3665-7,-0.004297815,LOINC:GENTAMICIN
Phecode:912,-0.004306038,Insect bite
ShortName:Trig,-0.004307656,ShortName:Trig
Phecode:686.5,-0.00431385,Pyoderma
LOINC:42768-2,-0.004319137,LOINC:HIV 1 & 2 AB
RXNORM:3827,-0.004324174,enalapril
RXNORM:10391,-0.0043353,tetracaine
Phecode:855,-0.004366562,"Complication of nervous system device, implant, and graft"
RXNORM:993449,-0.004377527,denosumab
Phecode:070.2,-0.004385193,Viral hepatitis B
Phecode:180.3,-0.004387041,Cervical intraepithelial neoplasia [CIN] [Cervical dysplasia]
RXNORM:644897,-0.004387668,efavirenz/emtricitabine/tenofovir
RXNORM:8120,-0.004390142,phenazopyridine
RXNORM:8704,-0.004400873,prochlorperazine
Phecode:792,-0.004405299,Abnormal Papanicolaou smear of cervix and cervical HPV
Phecode:363.3,-0.004419344,Chorioretinal scars
Phecode:585.2,-0.004419997,Renal failure NOS
Phecode:366.2,-0.004421449,Senile cataract
RXNORM:612,-0.004428811,aluminum hydroxide
RXNORM:1347,-0.004445117,beclomethasone
CCS:180,-0.004454689,Other CT scan
RXNORM:225852,-0.004462228,calcium folinate
CCS:72,-0.004462634,"Colostomy, temporary and permanent"
RXNORM:693109,-0.004474253,durahesive wafer
RXNORM:19478,-0.004476483,bismuth subsalicylate
Phecode:610.1,-0.004499276,Cystic mastopathy
ShortName:Ketones - Ur,-0.004506893,Ketones - Ur
RXNORM:142439,-0.004527521,hydrocodone bitartrate
RXNORM:612865,-0.004533869,tocilizumab
RXNORM:221147,-0.00453429,polyethylene glycol 3350
Phecode:277.5,-0.004569898,Other disorders of lipoid metabolism
Phecode:081.1,-0.004577357,Graft-versus-host disease
Phecode:626.12,-0.004581786,Excessive or frequent menstruation
RXNORM:10030,-0.00458857,stannous fluoride
CCS:80,-0.004595887,Appendectomy
RXNORM:223040,-0.004597291,jevity
RXNORM:3444,-0.004617456,dimenhydrinate
RXNORM:239826,-0.004619321,lancet
RXNORM:103,-0.004619333,mercaptopurine
RXNORM:51499,-0.004625838,irinotecan
Phecode:569,-0.004627768,Other disorders of intestine
RXNORM:2418,-0.004636826,cholecalciferol
CCS:44,-0.004646303,Coronary artery bypass graft (CABG)
LOINC:5811-5,-0.004647243,LOINC:SPECIFIC GRAVITY
Phecode:362.7,-0.004652892,Hereditary retinal dystrophies
LOINC:3879-4,-0.0046714,LOINC:OPIATES
Phecode:609.2,-0.004677836,Abnormal spermatozoa
CCS:18,-0.004678636,Diagnostic procedures on eye
LOINC:8246-1,-0.004681883,LOINC:AMORPHOUS SEDIMENT
RXNORM:35208,-0.004687478,quinapril
RXNORM:7299,-0.004688954,neomycin
RXNORM:70618,-0.004692583,penicillin
RXNORM:692211,-0.004712878,"tape,medipore soft cloth"
Phecode:350.3,-0.004748184,Lack of coordination
ShortName:Osmolality,-0.004757354,Osmolality
LOINC:19659-2,-0.004779652,LOINC:PHENCYCLIDINE
Phecode:840,-0.004784853,Sprains and strains
LOINC:5796-8,-0.004785098,LOINC:HYALINE CASTS
Phecode:513.31,-0.004805342,Apnea
RXNORM:51272,-0.004807143,quetiapine
Phecode:289.1,-0.004808059,Myelofibrosis
RXNORM:36108,-0.004809674,salsalate
Phecode:253.2,-0.004811137,Pituitary hypofunction
RXNORM:89013,-0.004816533,aripiprazole
RXNORM:384410,-0.004818835,ethinyl estradiol/norethindrone
Phecode:601.12,-0.00482596,Chronic prostatitis
Phecode:626.11,-0.004829567,Absent or infrequent menstruation
RXNORM:33738,-0.004832515,pioglitazone
LOINC:9335-1,-0.004834112,LOINC:APPEARANCE
LOINC:60676-4,-0.004837245,LOINC:ETHYL SULFATE
RXNORM:487032,-0.004847497,"water,bacteriostatic"
Phecode:703.1,-0.004856895,Ingrowing nail
Phecode:983,-0.004859099,"Toxic effect of corrosive aromatics, acids, and caustic alkalis"
LOINC:33358-3,-0.004874759,LOINC:PROTEIN.MONOCLONAL
RXNORM:27169,-0.00488047,leflunomide
RXNORM:106955,-0.00488359,hydrocortisone/pramoxine
LOINC:20447-9,-0.004885001,LOINC:HIV 1 RNA
RXNORM:722,-0.004886732,amoxapine
Phecode:132.1,-0.004888103,Pediculosis and phthirus infestation
Phecode:360.3,-0.004893348,Hypotony of eye
RXNORM:1039062,-0.004912332,corn starch
RXNORM:70561,-0.004922811,palonosetron
Phecode:521,-0.004925262,Diseases of hard tissues of teeth
Phecode:351,-0.004945819,Other peripheral nerve disorders
RXNORM:324044,-0.004948608,desogestrel/ethinyl estradiol
RXNORM:31805,-0.004948712,nilutamide
RXNORM:542974,-0.004949609,clozapine (fazaclo)
RXNORM:203146,-0.004950697,goserelin acetate
Phecode:041.21,-0.004976173,Rheumatic fever / chorea
CCS:16,-0.004980658,"Repair of retinal tear, detachment"
Phecode:383,-0.004991395,Otosclerosis
RXNORM:11002,-0.004992473,urea
LOINC:29615-2,-0.005004063,LOINC:HEPATITIS B VIRUS DNA
Phecode:757,-0.005005749,Congenital anomalies of the integument
Phecode:535,-0.0050059,Gastritis and duodenitis
Phecode:367.4,-0.005012601,Presbyopia
RXNORM:693448,-0.005025823,"pad,abdominal"
LOINC:14334-7,-0.005028741,LOINC:LITHIUM
Phecode:526.4,-0.005038172,Temporomandibular joint disorders
Phecode:751,-0.005063341,Genitourinary congenital anomalies
RXNORM:37935,-0.005065741,tetrahydrozoline
RXNORM:3105,-0.005066304,dantrolene
RXNORM:73056,-0.005066666,risedronate
LOINC:28073-5,-0.005071942,LOINC:7-AMINOCLONAZEPAM
RXNORM:693289,-0.005081061,"cartridge,animas"
CCS:53,-0.005097998,"Varicose vein stripping, lower limb"
CCS:95,-0.005099844,Other non-OR lower GI therapeutic procedures
RXNORM:46241,-0.005102149,aluminum chloride
LOINC:3968-5,-0.00510669,LOINC:PHENYTOIN
RXNORM:692112,-0.005112294,"dressing,aquacel"
Phecode:575,-0.005128294,Other biliary tract disease
RXNORM:632,-0.005137154,mitomycin
LOINC:6410-5,-0.00514135,LOINC:GARDNERELLA VAGINALIS RRNA
Phecode:614.51,-0.005145111,Cervicitis and endocervicitis
Phecode:429.2,-0.005146975,Abnormal function study of cardiovascular system
LOINC:33630-5,-0.005157946,LOINC:HIV PROTEASE GENE MUTATIONS DETECTED
Phecode:724.9,-0.005159716,Other unspecified back disorders
Phecode:444.1,-0.005162222,Arterial embolism and thrombosis of lower extremity artery
Phecode:704.2,-0.005173482,Hirsutism
RXNORM:24605,-0.005173791,etodolac
RXNORM:106212,-0.005179554,calamine
Phecode:627.4,-0.005179895,Premenopausal menorrhagia
RXNORM:3339,-0.005185253,dibucaine
RXNORM:214299,-0.005187515,benzocaine/docusate
RXNORM:4493,-0.005207251,fluoxetine
RXNORM:3640,-0.005214295,doxycycline
CCS:15,-0.005236871,Lens and cataract procedures
RXNORM:42372,-0.005249496,mupirocin
Phecode:556.1,-0.005250075,Ulceration of intestine
RXNORM:1302826,-0.005250706,phentermine/topiramate
RXNORM:28004,-0.005252942,isosorbide mononitrate
Phecode:691,-0.005255152,Congenital anomalies of skin
Phecode:758.1,-0.005255552,Chromosomal anomalies
Phecode:286.12,-0.005265922,Congenital deficiency of other clotting factors (including factor VII)
RXNORM:6313,-0.005266856,leucovorin
RXNORM:6915,-0.00527139,metoclopramide
RXNORM:39998,-0.005276637,zonisamide
RXNORM:14845,-0.005280448,apraclonidine
Phecode:041.8,-0.005281536,H. pylori
RXNORM:4821,-0.005289772,glipizide
RXNORM:5021,-0.005290502,griseofulvin
RXNORM:9789,-0.005290874,silver nitrate
LOINC:5803-2,-0.005293025,LOINC:PH
Phecode:362.5,-0.005316866,Toxic maculopathy of retina
CCS:91,-0.005323269,Peritoneal dialysis
RXNORM:9796,-0.005343668,simethicone
Phecode:717,-0.00534826,Polymyalgia Rheumatica
Phecode:521.1,-0.005356146,Dental caries
CCS:76,-0.005361165,Colonoscopy and biopsy
CCS:211,-0.005372086,Therapeutic radiology
Phecode:145.5,-0.005375131,Cancer of the mouth floor
RXNORM:2635,-0.005379866,coal tar
ShortName:Cocaine,-0.005382153,Cocaine
Phecode:342,-0.005382262,Hemiplegia
RXNORM:86009,-0.005388092,insulin lispro
ShortName:Microalbumin/creatinine ratio,-0.0053881,ShortName:Microalbumin/creatinine ratio
RXNORM:689869,-0.00539173,clozapine (clozaril)
RXNORM:1712,-0.005401642,botulinum toxin type a
Phecode:938.2,-0.005417348,Chronic dermatitis due to solar radiation
RXNORM:693379,-0.005423866,"inserter,minimed"
RXNORM:9344,-0.005442035,ribavirin
RXNORM:637356,-0.005442178,bandage tubular
Phecode:747.12,-0.00544577,Valvular heart disease/ heart chambers
RXNORM:4141,-0.0054639,ethyl chloride
RXNORM:260101,-0.005471426,oseltamivir
