"","feature_id","cos.sim","feature_desc"
"2901","PheCode:301",-0.00343796009392646,"Personality disorders"
"5403","PheCode:732.7",-0.00343973800784491,"Osteochondritis dissecans"
"5386","PheCode:526.1",-0.00344067861350449,"Cysts of the jaws"
"1809","RXNORM:384410",-0.00344159108914514,"ethinyl estradiol/norethindrone"
"2203","PheCode:741.2",-0.00344423016487298,"Stiffness of joint"
"2140","LOINC:48643-1",-0.00344825054360903,"gfr (estimated, african american) (group:gfr-aa)"
"584","PheCode:530",-0.00345644558424342,"Diseases of esophagus"
"4881","PheCode:377.1",-0.00346493162970504,"Optic atrophy"
"3060","RXNORM:135391",-0.00347106202152068,"olopatadine"
"3474","RXNORM:227518",-0.00347455318062985,"follitropin"
"2546","PheCode:592.12",-0.00347743363523486,"Chronic cystitis"
"6795","RXNORM:1111103",-0.00347878132308493,"fidaxomicin"
"5692","LOINC:2892-8",-0.00348412860983334,"fep (group:fep)"
"3192","LOINC:2829-0",-0.0034874072406629,"timed urine k (group:t/uk)"
"1263","LOINC:33935-8",-0.00349045539174554,"ccp ab, igg (group:antccp)"
"6264","LOINC:29536-0",-0.00349068968814455,"west nile virus ab, igm (group:wnvigm)"
"983","PheCode:198",-0.00349833872326446,"Secondary malignant neoplasm"
"2962","PheCode:159",-0.00349886933033794,"Malignant neoplasm of other and ill-defined sites within the digestive organs and peritoneum"
"3080","PheCode:550.6",-0.00350194715474047,"Incisional hernia"
"4839","LOINC:1809-3",-0.00351950393347591,"amylase, salivary (group:samy)"
"4840","LOINC:25313-8",-0.00351950393347591,"amylase, salivary (%) (group:samy%)"
"3961","LOINC:1708-7",-0.00352198511639363,"acetylcholinesterase, amn. fluid (group:face)"
"3960","LOINC:1832-5",-0.00352198511639378,"afp, amn. fluid (ug/ml) (group:afpug)"
"2456","RXNORM:3108",-0.00352651697869752,"dapsone"
"624","PheCode:703",-0.00353295640645167,"Diseases of nail, NOS"
"7183","LOINC:43311-0",-0.00353433997693703,"desmoglein 1 (+ 3) ab (group:desmo13)"
"5632","LOINC:32366-7",-0.00354558176833412,"LOINC:HEPATITIS B VIRUS GENOTYPE"
"3090","RXNORM:860189",-0.00355161187145132,"onabotulinumtoxina"
"4663","LOINC:72623-2",-0.00355163047607111,"infliximab ab (group:infxab)"
"6147","RXNORM:149",-0.00355397579953519,"acebutolol"
"3957","LOINC:6257-0",-0.00355669691945706,"strawberry ab, ige (group:strawbige)"
"4049","RXNORM:8471",-0.00356380856516964,"poliovirus vaccine"
"3050","LOINC:XID21-6",-0.00356544928768281,"interpretation (hcv) (group:hcvrnai)"
"5875","LOINC:20533-6",-0.00357076015077744,"a-oh triazolam, ur (confirm) (group:uah-triazcfm)"
"4967","LOINC:20440-4",-0.00357103304524358,"gtt - 90 min glucose (group:gtt90)"
"4966","LOINC:1540-4",-0.00357103304524366,"gtt - 5 hr glucose (group:gtt5)"
"4862","PheCode:374.2",-0.00357524609074566,"Lagophthalmos"
"5968","LOINC:X3013-0",-0.0035752797967052,"pai-1 (to 25 u/ml) (group:tpai1)"
"6457","RXNORM:404773",-0.0035752797967052,"amlodipine/atorvastatin"
"3085","RXNORM:236782",-0.00358176830762378,"saccharomyces boulardii"
"2860","CCS-PCS:153",-0.00358230216792923,"hip replacement, total and partial"
"2007","RXNORM:23043",-0.00358374088524226,"difluprednate"
"5944","LOINC:38419-8",-0.00358403775478756,"cd21+% (group:cd21+%)"
"1254","PheCode:805",-0.00358686531875812,"Fracture of vertebral column without mention of spinal cord injury"
"3174","PheCode:081",-0.00359050941346377,"Infection/inflammation of internal prosthetic device; implant; and graft"
"4666","LOINC:5631-7",-0.00359085398095079,"copper (ug/l) (group:copper)"
"1880","LOINC:13954-3",-0.00359153673957602,"hbv e ag (group:hbe-ag)"
"1970","PheCode:355",-0.00359573067146714,"Complex regional/central pain syndrome"
"1176","LOINC:8124-0",-0.00359613674656448,"LOINC:CELLS.CD3/100 CELLS"
"5148","LOINC:69568-4",-0.00359794850096474,"vaginosis panel (group:vaginosis)"
"5149","LOINC:31978-0",-0.00359794850096474,"trichomonas ag (group:trichag)"
"4601","PheCode:602",-0.00359894060917357,"Other disorders of prostate"
"752","PheCode:716",-0.00360015870129839,"Other arthropathies"
"4785","RXNORM:42955",-0.00360204860150742,"levocarnitine"
"975","PheCode:702.2",-0.00360418366703675,"Seborrheic keratosis"
"1050","PheCode:509.3",-0.0036061688600273,"Pulmonary insufficiency or respiratory failure following trauma and surgery"
"6194","LOINC:22418-8",-0.00360741518266682,"mumps ab, igm (group:mumpigm)"
"1743","PheCode:610.8",-0.00360870600033427,"Other specified benign mammary dysplasias"
"4281","LOINC:23883-2",-0.00361223871841284,"inhibin a (group:inhibna)"
"4965","LOINC:1537-0",-0.00361257409781282,"gtt - 4 hr glucose (group:gtt4)"
"3012","LOINC:22191-1",-0.00361678433588306,"c. trachomatis ab, igg titer (group:chlmiggt)"
"3017","LOINC:22174-7",-0.00361678433588307,"c. pneumoniae igm titer (group:chlampm)"
"3020","LOINC:22180-4",-0.00361678433588316,"c. psittaci ab, igg titer (group:cpsiggt)"
"3016","LOINC:11254-0",-0.00361678433588323,"c. pneumoniae ab(s) (group:chlamp)"
"3010","LOINC:22172-1",-0.00361678433588325,"c. pneumoniae igg titer (group:cpneu-iggt)"
"3008","LOINC:22193-7",-0.00361678433588327,"c. trachomatis ab, igm titer (group:chlmigmt)"
"2972","PheCode:721.8",-0.00361742982177771,"Other allied disorders of spine"
"5551","PheCode:750.11",-0.0036211079490782,"Esophageal atresia/tracheoesophageal fistula"
"2917","PheCode:735.23",-0.00362214685643354,"Hallux rigidus"
"668","PheCode:961.1",-0.00362445349760883,"Poisoning/allergy of sulfonamides"
"2003","RXNORM:10180",-0.00362947449060756,"sulfamethoxazole"
"2762","RXNORM:1760",-0.00363871660498496,"bromocriptine"
"43","LOINC:16199-2",-0.00364318043220963,"methadone, urine (group:umethd)"
"556","PheCode:740.9",-0.00364370104248972,"Osteoarthrosis NOS"
"6554","LOINC:XC132-1",-0.00364543215598611,"caspr2 ab (group:caspr2-ab)"
"6557","LOINC:XC131-3",-0.00364543215598611,"lgi1 ab (group:lgi1-ab)"
"3775","LOINC:12556-7",-0.00364718500443816,"copper (mg/dl) (group:cu)"
"6286","PheCode:965.3",-0.00364931539775181,"Salicylates causing adverse effects in therapeutic use"
"6192","LOINC:14836-1",-0.00364944889444873,"methotrexate (group:mtx)"
"5347","LOINC:XID13-3",-0.00365101915628104,"interpretation (b. microti) (group:babint)"
"5346","LOINC:16118-2",-0.00365101915628108,"babesia ab, igm (group:babes-igm)"
"3363","PheCode:588.1",-0.00365837516828812,"Renal osteodystrophy"
"1188","PheCode:590",-0.00366099852783619,"Pyelonephritis"
"375","LOINC:731-0",-0.0036664579448782,"abs lymphs auto (group:alymphs)"
"1553","LOINC:20468-5",-0.00366707682328857,"vitamin b1 (nmol/l) (group:vitb1)"
"1966","LOINC:35615-4",-0.00366798947490819,"lidocaine (group:lido)"
"6359","LOINC:16226-3",-0.00366964738574169,"benzoylecgonine, urine (confirm) (group:ubenzoyl-cfm)"
"2897","PheCode:941",-0.00367518713491741,"Adverse reaction to serum or vaccine"
"1716","PheCode:817",-0.00367617282518494,"Concussion"
"361","LOINC:8061-4",-0.00368332150527868,"LOINC:NUCLEAR AB"
"3907","RXNORM:1656339",-0.00368435103133431,"sacubitril/valsartan"
"4364","CCS-PCS:107",-0.00368831751333327,"extracorporeal lithotripsy, urinary"
"5862","LOINC:9628-9",-0.0036971804882169,"norvenlafaxine (group:norvenfx)"
"2778","LOINC:4659-9",-0.00369734140755465,"lap (group:lap)"
"5129","PheCode:750.22",-0.00370122953567626,"Congenital anomaly of gallbladder, bile ducts, liver, pancreas"
"4101","RXNORM:9346",-0.00370377036310457,"riboflavin"
"3927","LOINC:66747-7",-0.00370502128225644,"heparin protamine titration (group:hpt)"
"6230","RXNORM:38400",-0.00370514038384665,"atomoxetine"
"5707","LOINC:2961-1",-0.00371074327818517,"somatostatin (group:somato)"
"3009","LOINC:24004-4",-0.00371484988563835,"c. pneumoniae ab, igm (group:chlmigm)"
"5554","LOINC:X1026-4",-0.0037261687200558,"purine/pyrimidine panel (group:purpyr)"
"3267","RXNORM:8076",-0.00372811105243801,"perphenazine"
"655","PheCode:225.1",-0.00373001005703763,"Benign neoplasm of brain, cranial nerves, meninges"
"2943","PheCode:367.1",-0.00373953487766964,"Myopia"
"5880","LOINC:16202-4",-0.00374297802883696,"nordiazepam, urine (confirm) (group:nordiaz-cfm)"
"5878","LOINC:16205-7",-0.00374297802883696,"lorazepam, ur (confirm) (group:uloraz-cfm)"
"5408","LOINC:27816-8",-0.00374715601518522,"vwf activity (group:vwfa)"
"2587","PheCode:562.2",-0.00374801501977629,"Diverticulitis"
"3849","LOINC:21597-0",-0.00374815733667596,"varicella ab, igm (group:varigm)"
"6544","LOINC:XC461-4",-0.00375517400097651,"base ex, cap, nicu (group:bexcapn)"
"2511","LOINC:16480-6",-0.00375988551443901,"lyme ab, igg (group:bburgigg)"
"2512","LOINC:5062-5",-0.00375988551443912,"lyme ab, igg (group:bburgigg)"
"3352","PheCode:580.12",-0.003764174120392,"Non-proliferative glomerulonephritis"
"3128","PheCode:227.1",-0.0037679519231439,"Benign neoplasm of adrenal gland"
"1521","PheCode:316",-0.00376984197960573,"Substance addiction and disorders"
"164","LOINC:2842-3",-0.00377104252111581,"LOINC:PROLACTIN"
"5874","LOINC:16348-5",-0.00377716266147639,"a-oh alpazolam, ur (confirm) (group:ah-alpraz/ur)"
"1093","LOINC:12238-2",-0.00378080173729944,"csf/f polys (group:f-poly)"
"4119","LOINC:45375-3",-0.00378106938394747,"time of analysis (group:timeanalysis)"
"2110","CCS-PCS:47",-0.00378343561616054,"diagnostic cardiac catheterization, coronary arteriography"
"284","RXNORM:6922",-0.00378473615108227,"metronidazole"
"3926","LOINC:81639-7",-0.00378661161749875,"heparin dose response (group:hep-doseresp)"
"5345","LOINC:16117-4",-0.00378835169443955,"babesia ab, igg (group:babes-igg)"
"4864","RXNORM:54993",-0.0037888930516178,"potassium citrate"
"24","LOINC:6777-7",-0.00379008533030795,"glucose (group:glu)"
"263","PheCode:381.1",-0.00380683898631531,"Otitis media"
"1958","PheCode:523.31",-0.00381116858030813,"Acute periodontitis"
"2504","LOINC:23858-4",-0.00381918590944923,"ebv dna (group:ebvdbld)"
"5139","LOINC:X1076-9",-0.00382053174382312,"pneumonitis hypersensitivity panel (group:pneumop)"
"2446","LOINC:30278-6",-0.00382155406085054,"indinavir (susceptibility) (group:crixivan)"
"2449","LOINC:43736-8",-0.00382155406085058,"fosamprenavir (susceptibility) (group:fosamp)"
"4758","RXNORM:40048",-0.00384032401609671,"carboplatin"
"2528","LOINC:40656-1",-0.0038430380171135,"parasites (thick smear) (group:thick-smr)"
"170","LOINC:2243-4",-0.00384793214262492,"LOINC:ESTRADIOL"
"4584","RXNORM:227312",-0.00384818537585523,"indigo carmine"
"2021","PheCode:433.2",-0.00385061955753002,"Occlusion of cerebral arteries"
"1295","CCS-PCS:224",-0.00385353874019311,"cancer chemotherapy"
"2566","PheCode:367.9",-0.00385498888889122,"Blindness and low vision"
"6106","RXNORM:89746",-0.00385695377794487,"undecylenate calcium"
"895","PheCode:536.8",-0.0038590035315966,"Dyspepsia and other specified disorders of function of stomach"
"3367","LOINC:24398-0",-0.00386353301089315,"toxoplasma ab, igm (group:toxom)"
"3366","LOINC:22584-7",-0.00386353301089336,"toxoplasma ab, igm (group:toxom)"
"4071","LOINC:19570-1",-0.00386567320721055,"mdma, urine (group:ur-mdma)"
"4659","RXNORM:4141",-0.0038661678400255,"ethyl chloride"
"1710","PheCode:277.5",-0.003874351145233,"Other disorders of lipoid metabolism"
"1020","PheCode:514.2",-0.00388286160452844,"Solitary pulmonary nodule"
"2145","PheCode:696",-0.00388304251832524,"Psoriasis and related disorders"
"6517","LOINC:14083-0",-0.00388334446283386,"ebv early ab (titer) (group:ebvet)"
"2890","CCS-PCS:49",-0.00388672424824012,"other or heart procedures"
"3635","PheCode:732",-0.00389081432095207,"Osteochondropathies"
"3945","LOINC:22606-8",-0.00389255539189779,"varicella ab titer, igm (group:varigmt)"
"2238","PheCode:031",-0.00389557016759498,"Diseases due to other mycobacteria"
"3971","RXNORM:11202",-0.00389807855318545,"vincristine"
"1937","RXNORM:3356",-0.00389879971576191,"dicloxacillin"
"732","RXNORM:28889",-0.00390095005640682,"loratadine"
"3804","LOINC:6061-6",-0.00391287481432665,"carrot ab, ige (group:crrotige)"
"6133","PheCode:333.3",-0.00391432580648727,"Tics and choreas"
"7028","LOINC:3495-9",-0.00391814200446234,"clonidine (group:cloni)"
"2788","LOINC:21419-7",-0.00392279436772831,"anca pattern (group:ancap)"
"509","PheCode:577.3",-0.00392762497389854,"Cyst and pseudocyst of pancreas"
"1712","PheCode:303.3",-0.00392788622994086,"Psychogenic disorder"
"2684","PheCode:575.1",-0.00393019839767329,"Cholangitis"
"5090","LOINC:21697-8",-0.00393180977136377,"hfe gene mutations tested (group:hfemeth)"
"3839","CCS-PCS:103",-0.00394182185575639,"nephrotomy and nephrostomy"
"4724","LOINC:13363-7",-0.00394262905673483,"collection duration, stool (group:stltime)"
"3965","PheCode:528.3",-0.00394427275639922,"Cellulitis and abscess of oral soft tissues"
"3776","LOINC:7270-2",-0.00394634238166899,"curry ab, ige (group:curry-ige)"
"4282","LOINC:27174-2",-0.00394782540812118,"inhibin (u/ml) (group:inhibn)"
"4604","PheCode:426.4",-0.00395334736780321,"Anomalous atrioventricular excitation"
"137","RXNORM:214183",-0.00395617291494108,"acetaminophen/oxycodone"
"5325","LOINC:6172-1",-0.00396236535728754,"melon ab, ige (group:melonige)"
"2958","RXNORM:6878",-0.00396438926533236,"methylene blue"
"5055","PheCode:255.2",-0.00396452869268889,"Adrenal hypofunction"
"1492","PheCode:041.11",-0.0039647341374254,"Methicillin sensitive Staphylococcus aureus"
"3221","LOINC:7674-5",-0.00396760378856966,"rye grain ab, ige (group:ryegige)"
"4221","LOINC:3128-6",-0.00397440765923639,"relative viscosity (group:visc)"
"6225","RXNORM:24698",-0.0039767361491665,"fludarabine"
"6475","RXNORM:47461",-0.00398378036157248,"butenafine"
"2318","LOINC:35474-6",-0.00398454427423926,"gene mutation analysis (group:genemut)"
"592","RXNORM:11248",-0.00398501992943095,"cyanocobalamin"
"2186","RXNORM:284623",-0.00399387839061178,"atovaquone/proguanil"
"2324","LOINC:32761-9",-0.00399578879762712,"wbcs (wet prep) (group:wbcwprp)"
"2321","LOINC:32763-5",-0.00399578879762718,"bacteria (wet prep) (group:bactwprp)"
"2320","LOINC:32764-3",-0.00399578879762724,"clue cells (group:clue)"
"2323","LOINC:32765-0",-0.00399578879762739,"yeast (wet prep) (group:ystwprp)"
"3528","PheCode:264.9",-0.003995935693436,"Lack of normal physiological development, unspecified"
"1770","PheCode:184.11",-0.00399670582366712,"Malignant neoplasm of ovary"
"1224","LOINC:14563-1",-0.00400247055622992,"occult bld, stool, #1 (group:occstl1)"
"1110","LOINC:2344-0",-0.00400507105599068,"fluid glucose (group:fglu)"
"3029","RXNORM:73056",-0.00400507691965717,"risedronate"
"1313","PheCode:800",-0.00400561474580393,"Fracture of lower limb"
"4396","LOINC:778-1",-0.00400672243623522,"mplt (group:mplt)"
"5661","RXNORM:720825",-0.00401610175336149,"silodosin"
"4075","LOINC:17443-3",-0.00401749236292405,"phenylpropanolamine, ur (group:uphenylp)"
"2371","LOINC:12256-4",-0.00402057030969041,"sperm count (group:spcnt)"
"3386","PheCode:090.3",-0.00402138493517604,"Venereal diseases due to Chlamydia trachomatis"
"6018","LOINC:9412-8",-0.00402241633273685,"leucine, csf (group:csfleu)"
"6019","LOINC:22651-4",-0.00402241633273685,"lysine, csf (group:csflys)"
"6020","LOINC:26586-8",-0.00402241633273685,"a-aminobutyrate, csf (group:csfaab)"
"6021","LOINC:34616-3",-0.00402241633273685,"amino acids, csf (group:csfaa)"
"6022","LOINC:22657-1",-0.00402241633273685,"alanine, csf (group:csfala)"
"6023","LOINC:22656-3",-0.00402241633273685,"arginine, csf (group:csfarg)"
"6024","LOINC:26603-1",-0.00402241633273685,"asparagine, csf (group:csfasn)"
"6025","LOINC:22655-5",-0.00402241633273685,"aspartic acid, csf (group:csfasp)"
"6026","LOINC:22654-8",-0.00402241633273685,"citrulline, csf (group:csfcit)"
"6027","LOINC:22648-0",-0.00402241633273685,"methionine, csf (group:csfmet)"
"6028","LOINC:22653-0",-0.00402241633273685,"cystine, csf (group:csfcys)"
"6030","LOINC:26593-4",-0.00402241633273685,"ethanolamine, csf (group:csfetn)"
"6031","LOINC:22652-2",-0.00402241633273685,"glutamic acid, csf (group:csfgla)"
"6032","LOINC:22641-5",-0.00402241633273685,"glutamine, csf (umol/l) (group:csfgln)"
"6033","LOINC:22650-6",-0.00402241633273685,"glycine, csf (group:csfgly)"
"6034","LOINC:9453-2",-0.00402241633273685,"histidine, csf (group:csfhis)"
"6035","LOINC:22647-2",-0.00402241633273685,"ornithine, csf (group:csforn)"
"6036","LOINC:22644-9",-0.00402241633273685,"serine, csf (group:csfser)"
"6037","LOINC:26614-8",-0.00402241633273685,"taurine, csf (group:csftau)"
"6038","LOINC:22643-1",-0.00402241633273685,"threonine, csf (group:csfthr)"
"6039","LOINC:22646-4",-0.00402241633273685,"phenylalanine, csf (group:csfphe)"
"6040","LOINC:22642-3",-0.00402241633273685,"tyrosine, csf (group:csftyr)"
"6041","LOINC:22649-8",-0.00402241633273685,"valine, csf (group:csfval)"
"6042","LOINC:22645-6",-0.00402241633273685,"proline, csf (group:csfpro)"
"6044","LOINC:X1107-2",-0.00402241633273685,"interpretation (aa), csf (group:icsfaa)"
"5806","LOINC:41752-7",-0.0040284641707185,"e. chaffeensis ab titer (group:ehch-titr)"
"326","PheCode:333",-0.00402902543166337,"Extrapyramidal disease and abnormal movement disorders"
"5022","LOINC:X6052-5",-0.00403476016491563,"adalimumab neutralizing ab (group:adanab)"
"5585","LOINC:7591-1",-0.00403557326577271,"chili pepper ab, ige (group:chiliige)"
"3738","PheCode:337.1",-0.00403827154495711,"Peripheral autonomic neuropathy"
"6526","LOINC:26959-7",-0.00404015704096132,"amphetamines, meconium (group:mamph)"
"6528","LOINC:29158-3",-0.00404015704096132,"opiates, meconium (group:opimec)"
"2582","RXNORM:10528",-0.00404492969874232,"thrombin"
"2801","RXNORM:214223",-0.00404607877351724,"amlodipine/benazepril"
"2431","LOINC:20781-1",-0.00405427638669567,"cryptosporidium, stool (group:crypto)"
"3416","RXNORM:690808",-0.00405692168835019,"brompheniramine/dextromethorphan/pseudoephedrine"
"2584","PheCode:597.8",-0.00405723487148667,"Urethral hypermobility/ISD"
"2729","LOINC:11884-4",-0.0040632415109411,"gestational age (by exam) (group:gageex)"
"3891","LOINC:X7059-9",-0.00406328106933516,"creatinine, urine (aldulterant) (group:ucreadlt)"
"3114","PheCode:457.2",-0.00406755625315065,"Encounter for long-term (current) use of antiplatelets/antithrombotics"
"3099","RXNORM:641",-0.00407100608892403,"amikacin"
"5117","RXNORM:19685",-0.00407370560758473,"bretylium"
"39","LOINC:14624-1",-0.00407765840986253,"barbiturates, urine (group:ubarb)"
"2234","LOINC:X1013-2",-0.00408094238485621,"unspec urine cl (group:u/ucl)"
"1939","PheCode:710.1",-0.00408580961122166,"Osteomyelitis"
"6237","RXNORM:2296",-0.00408998624670336,"charcoal"
"5977","LOINC:6094-7",-0.00409787681368725,"c. lunata ab, ige (group:clunata-ige)"
"1113","RXNORM:4018",-0.00409842532898115,"ergocalciferol"
"1805","LOINC:14367-7",-0.00410144661410676,"trichomonas (group:trich)"
"589","PheCode:729",-0.0041020141225367,"Other disorders of soft tissues"
"928","PheCode:446.9",-0.00410427259341912,"Arteritis NOS"
"3854","PheCode:411.9",-0.0041122389111232,"Other acute and subacute forms of ischemic heart disease"
"4408","LOINC:6179-6",-0.00411378969435207,"mouse epithelium ab, ige (group:msee-ige)"
"4003","RXNORM:1731071",-0.00411578730740892,"fosaprepitant"
"6474","LOINC:35466-2",-0.00411850092887182,"pws/as gene analysis (group:angelman)"
"5587","LOINC:6143-2",-0.00411898466727144,"horse dander ab, ige (group:horsedige)"
"3697","CCS-PCS:23",-0.00412285913102901,"myringotomy"
"5722","LOINC:24159-6",-0.00412673246776216,"black+white pepper ab, ige (group:blk/wht-ige)"
"4029","RXNORM:4500",-0.00413306843758588,"flurandrenolide"
"2984","LOINC:1763-2",-0.00415045835648301,"LOINC:ALDOSTERONE"
"3089","CCS-PCS:9",-0.00415429313274766,"other or therapeutic nervous system procedures"
"4844","LOINC:13176-3",-0.00415782171319569,"wasp venom ab, ige (group:waspige)"
"3545","CCS-PCS:73",-0.00416506882404404,"ileostomy and other enterostomy"
"3540","PheCode:361.2",-0.00416949322736692,"Retinoschisis and retinal cysts"
"3245","PheCode:285.22",-0.00417032108610498,"Anemia in neoplastic disease"
"1102","LOINC:13354-6",-0.00417632237951569,"csf/f bands (group:f-band)"
"3448","RXNORM:47579",-0.00417775766608,"cabergoline"
"4576","LOINC:11256-5",-0.00417941436691699,"h. influenzae b ab, igg (group:hiabg)"
"3999","RXNORM:35825",-0.00417970879619894,"ganirelix"
"1240","PheCode:252.1",-0.0041852634918791,"Hyperparathyroidism"
"4832","RXNORM:73044",-0.00418570678484913,"repaglinide"
"3472","LOINC:54143-3",-0.00418850786317266,"g. vaginalis dna (group:gvag-dna)"
"3471","LOINC:10650-0",-0.00418850786317268,"candida sp dna (group:cand-dna)"
"2758","PheCode:283.2",-0.00419040429954755,"Non-autoimmune hemolytic anemias"
"5387","LOINC:6228-1",-0.00420043421740207,"red top grass ab, ige (group:bentgr-ige)"
"5452","RXNORM:34693",-0.00420057603398535,"propylene glycol"
"2294","PheCode:751.1",-0.00420061365016342,"Congenital anomalies of genital organs"
"5982","RXNORM:7676",-0.00420658776976681,"opium"
"2439","LOINC:41402-9",-0.00421632090782272,"emtricitabine (susceptability) (group:emtric)"
"4500","LOINC:49753-7",-0.00422101875392415,"norbuprenorphine, urine (group:unorbup)"
"1539","PheCode:526",-0.00422123112756851,"Diseases of the jaws"
"1333","RXNORM:19831",-0.00422149220976957,"budesonide"
"6527","LOINC:43595-8",-0.00422283312965741,"methadone, meconium (group:methdnm)"
"6674","LOINC:34694-0",-0.0042264657830437,"vascular endothelial growth factor (group:vegf)"
"667","PheCode:961",-0.00422888127867306,"Poisoning by other anti-infectives"
"4045","PheCode:860",-0.00422891080106938,"Bone marrow or stem cell transplant"
"5071","LOINC:6226-5",-0.00423860024463559,"rat urine prot. ab, ige (group:ratup-ige)"
"456","PheCode:481",-0.0042451164778457,"Influenza"
"1969","PheCode:228.1",-0.00424518987818334,"Hemangioma of skin and subcutaneous tissue"
"6321","LOINC:1961-2",-0.00424524098491193,"hco3, capillary (group:chco3)"
"874","LOINC:11557-6",-0.00424732872359744,"unspecified pco2 (group:bpco2)"
"551","RXNORM:10454",-0.00425548705035515,"thiamine"
"2146","PheCode:696.4",-0.00426053755715148,"Psoriasis"
"3061","RXNORM:19476",-0.00426084677175705,"bismuth subgallate"
"6883","LOINC:11215-1",-0.00426380249434031,"ala delta, urine (group:alau)"
"5057","PheCode:255.21",-0.00426394073142191,"Glucocorticoid deficiency"
"41","LOINC:14313-1",-0.004265549881295,"thc/cannabinoids, urine (group:uthc)"
"3213","PheCode:300.8",-0.00427065131830718,"Acute reaction to stress"
"4870","LOINC:22417-0",-0.00427606236013917,"mumps ab titer, igg (group:mumpiggt)"
"2865","LOINC:3690-5",-0.00427715935855679,"imipramine (group:imipr)"
"4812","RXNORM:37075",-0.00427870890449471,"ethinyl estradiol/norgestrel"
"1536","PheCode:564.1",-0.00428179076356605,"Irritable Bowel Syndrome"
"3981","RXNORM:6574",-0.00428287085524338,"magnesium"
"6331","LOINC:14272-9",-0.00428501689083978,"lkm ab (group:lkmab)"
"4495","LOINC:3415-7",-0.00428710363057395,"buprenorphine, ur (quant) (group:ubunpur)"
"1408","PheCode:008.52",-0.0042994195498293,"Intestinal infection due to C. difficile"
"3408","PheCode:440.1",-0.00430522945557251,"Atherosclerosis of renal artery"
"4708","RXNORM:2116",-0.00430637493229973,"carteolol"
"2990","PheCode:246.2",-0.00430793744279571,"Thyroid cyst"
"376","LOINC:732-8",-0.00431041683644914,"abs lymphs manual (group:alymph)"
"1643","LOINC:X7006-0",-0.0043160416320378,"benzo (tox panel) (group:tox4)"
"2847","PheCode:747.12",-0.00432085829564805,"Valvular heart disease/ heart chambers"
"2750","LOINC:2839-9",-0.00432162584587453,"progesterone (group:prog)"
"1826","LOINC:11597-2",-0.0043234716529398,"treponemal ab(s) (group:ftab)"
"219","PheCode:110",-0.00432605725880749,"Dermatophytosis / Dermatomycosis"
"6189","LOINC:46106-1",-0.00432981549664572,"patient medical record number (group:ptmrn)"
"500","RXNORM:9997",-0.00433281494031669,"spironolactone"
"5419","LOINC:31032-6",-0.00433468181395229,"s. cerevisiae ab, iga (group:scerev-iga)"
"6126","RXNORM:10502",-0.00433722785050633,"thioridazine"
"412","CCS-PCS:173",-0.00434326453433716,"other diagnostic procedures on skin and subcutaneous tissue"
"482","RXNORM:33199",-0.00434534774090394,"permethrin"
"585","PheCode:530.1",-0.00435829686018626,"Esophagitis, GERD and related diseases"
"266","RXNORM:41126",-0.00436400763995902,"fluticasone"
"3874","LOINC:29620-2",-0.00436499687498702,"zonisamide (group:zonisam)"
"495","PheCode:789",-0.00438076731202021,"Nausea and vomiting"
"3978","RXNORM:343047",-0.00438473402907767,"atazanavir"
"2577","LOINC:7984-8",-0.00438801077439725,"parvovirus b19 index, igm (group:pvabtm)"
"2509","LOINC:31788-3",-0.00439020949796975,"cryptococcus ag, csf (group:crytcsf)"
"5488","LOINC:X1448-0",-0.00440123289807109,"interpretation, hfe (c282y+ h63d) (group:hfeint)"
"3809","LOINC:6220-8",-0.00440756202287514,"potato ab, ige (group:potatige)"
"4690","RXNORM:6703",-0.00441028105795231,"megestrol"
"6607","RXNORM:214536",-0.0044304873418212,"enalapril/hydrochlorothiazide"
"2060","RXNORM:1007645",-0.00443318892193247,"calcium chloride/fibrogen/fibrinolysis inhibitor/thrombin"
"832","PheCode:070.9",-0.00443684817308951,"Hepatitis NOS"
"6223","PheCode:363.4",-0.00443749558006167,"Choroidal degenerations"
"4729","LOINC:16142-2",-0.00444088522267726,"fat, timed stool (group:t/stlfat)"
"4696","RXNORM:1291859",-0.00444349534542872,"azelastine/fluticasone"
"131","LOINC:13927-9",-0.00444543628248327,"islet cell ab (group:icellt)"
"3838","PheCode:528.5",-0.00445317392203976,"Diseases of lips"
"3475","RXNORM:4986",-0.00445393909530878,"gonadotropin,chorionic"
"2707","LOINC:3243-3",-0.00445549002487795,"LOINC:COAGULATION THROMBIN INDUCED"
"2051","LOINC:X1705-3",-0.0044636370857452,"constituent 3, stone (group:c3-stone)"
"4646","LOINC:12728-2",-0.00446524638986783,"alpha tsh (group:alpha)"
"2050","LOINC:X1283-1",-0.00446537268468325,"constituent 2, stone (group:c2-stone)"
"1293","LOINC:45323-3",-0.00446627860282634,"interferon-gamma (tb antigen) (group:ifn-g)"
"4287","LOINC:5685-3",-0.004469853169383,"mercury (group:hg)"
"3717","RXNORM:1002293",-0.00447979403481926,"formoterol/mometasone"
"714","CCS-PCS:203",-0.00448855058011496,"electrographic cardiac monitoring"
"995","PheCode:041",-0.00449313855400889,"Bacterial infection NOS"
"451","CCS-PCS:155",-0.00449790895470881,"arthrocentesis"
"3464","PheCode:379.1",-0.00450094134793185,"Scleritis and episcleritis"
"5363","LOINC:12260-6",-0.00450409236517692,"sugar water test (group:sh2o)"
"3972","RXNORM:121191",-0.00450478304067938,"rituximab"
